date,nav,amfi_code
2017-01-24,379.073,119018
2017-01-25,383.679,119018
2017-01-27,386.992,119018
2017-01-30,386.909,119018
2017-01-31,382.376,119018
2017-02-01,390.883,119018
2017-02-02,393.17,119018
2017-02-03,395.189,119018
2017-02-06,397.213,119018
2017-02-07,396.745,119018
2017-02-08,397.261,119018
2017-02-09,397.083,119018
2017-02-10,397.935,119018
2017-02-13,396.097,119018
2017-02-14,394.791,119018
2017-02-15,389.447,119018
2017-02-16,393.758,119018
2017-02-17,395.873,119018
2017-02-20,399.578,119018
2017-02-21,401.613,119018
2017-02-22,401.113,119018
2017-02-23,400.774,119018
2017-02-27,398.44,119018
2017-02-28,398.536,119018
2017-03-01,400.887,119018
2017-03-02,397.343,119018
2017-03-03,397.706,119018
2017-03-06,400.455,119018
2017-03-07,399.607,119018
2017-03-08,397.692,119018
2017-03-09,398.141,119018
2017-03-10,397.438,119018
2017-03-14,404.623,119018
2017-03-15,405.674,119018
2017-03-16,410.236,119018
2017-03-17,409.486,119018
2017-03-20,408.277,119018
2017-03-21,407.188,119018
2017-03-22,402.059,119018
2017-03-23,404.709,119018
2017-03-24,407.14,119018
2017-03-27,405.09,119018
2017-03-28,407.668,119018
2017-03-29,410.217,119018
2017-03-30,412.041,119018
2017-03-31,412.763,119018
2017-04-03,416.447,119018
2017-04-05,419.108,119018
2017-04-06,418.404,119018
2017-04-07,416.136,119018
2017-04-10,416.472,119018
2017-04-11,420.741,119018
2017-04-12,417.966,119018
2017-04-13,415.544,119018
2017-04-17,414.982,119018
2017-04-18,413.782,119018
2017-04-19,413.842,119018
2017-04-20,415.491,119018
2017-04-21,414.826,119018
2017-04-24,418.543,119018
2017-04-25,422.155,119018
2017-04-26,423.734,119018
2017-04-27,423.172,119018
2017-04-28,425.047,119018
2017-05-02,425.044,119018
2017-05-03,425.181,119018
2017-05-04,430.291,119018
2017-05-05,425.905,119018
2017-05-08,427.696,119018
2017-05-09,428.489,119018
2017-05-10,431.235,119018
2017-05-11,430.987,119018
2017-05-12,429.431,119018
2017-05-15,431.827,119018
2017-05-16,435.076,119018
2017-05-17,436.041,119018
2017-05-18,429.135,119018
2017-05-19,429.551,119018
2017-05-22,426.935,119018
2017-05-23,422.907,119018
2017-05-24,420.114,119018
2017-05-25,427.724,119018
2017-05-26,432.549,119018
2017-05-29,429.696,119018
2017-05-30,432.603,119018
2017-05-31,432.128,119018
2017-06-01,432.117,119018
2017-06-02,433.13,119018
2017-06-05,434.434,119018
2017-06-06,432.079,119018
2017-06-07,433.918,119018
2017-06-08,433.428,119018
2017-06-09,434.413,119018
2017-06-12,430.627,119018
2017-06-13,430.436,119018
2017-06-14,431.531,119018
2017-06-15,430.571,119018
2017-06-16,431.271,119018
2017-06-19,434.69,119018
2017-06-20,434.786,119018
2017-06-21,434.084,119018
2017-06-22,433.478,119018
2017-06-23,429.74,119018
2017-06-27,425.846,119018
2017-06-28,426.077,119018
2017-06-29,426.82,119018
2017-06-30,428.419,119018
2017-07-03,431.992,119018
2017-07-04,431.311,119018
2017-07-05,432.561,119018
2017-07-06,435.204,119018
2017-07-07,435.219,119018
2017-07-10,441.249,119018
2017-07-11,440.18,119018
2017-07-12,442.12,119018
2017-07-13,445.596,119018
2017-07-14,446.337,119018
2017-07-17,447.805,119018
2017-07-18,444.874,119018
2017-07-19,448.575,119018
2017-07-20,446.85,119018
2017-07-21,447.985,119018
2017-07-24,450.379,119018
2017-07-25,450.874,119018
2017-07-26,452.817,119018
2017-07-27,451.552,119018
2017-07-28,451.821,119018
2017-07-31,456.895,119018
2017-08-01,456.765,119018
2017-08-02,455.143,119018
2017-08-03,451.035,119018
2017-08-04,453.756,119018
2017-08-07,455.048,119018
2017-08-08,451.233,119018
2017-08-09,446.883,119018
2017-08-10,440.413,119018
2017-08-11,435.176,119018
2017-08-14,440.101,119018
2017-08-16,443.975,119018
2017-08-17,444.485,119018
2017-08-18,440.13,119018
2017-08-21,435.204,119018
2017-08-22,434.784,119018
2017-08-23,440.112,119018
2017-08-24,442.003,119018
2017-08-28,445.182,119018
2017-08-29,440.138,119018
2017-08-30,443.391,119018
2017-08-31,443.889,119018
2017-09-01,446.456,119018
2017-09-04,443.13,119018
2017-09-05,445.06,119018
2017-09-06,443.08,119018
2017-09-07,443.793,119018
2017-09-08,443.521,119018
2017-09-11,447.538,119018
2017-09-12,451.934,119018
2017-09-13,452.142,119018
2017-09-14,454.226,119018
2017-09-15,454.088,119018
2017-09-18,456.145,119018
2017-09-19,456.326,119018
2017-09-20,456.85,119018
2017-09-21,454.438,119018
2017-09-22,444.987,119018
2017-09-25,441.247,119018
2017-09-26,443.008,119018
2017-09-27,435.119,119018
2017-09-28,435.752,119018
2017-09-29,437.091,119018
2017-10-03,439.257,119018
2017-10-04,440.689,119018
2017-10-05,440.405,119018
2017-10-06,445.366,119018
2017-10-09,445.014,119018
2017-10-10,446.651,119018
2017-10-11,443.343,119018
2017-10-12,447.57,119018
2017-10-13,449.912,119018
2017-10-16,451.74,119018
2017-10-17,451.806,119018
2017-10-18,449.437,119018
2017-10-23,448.419,119018
2017-10-24,451.112,119018
2017-10-25,472.795,119018
2017-10-26,475.061,119018
2017-10-27,472.694,119018
2017-10-30,474.898,119018
2017-10-31,473.046,119018
2017-11-01,478.925,119018
2017-11-02,478.478,119018
2017-11-03,481.215,119018
2017-11-06,480.929,119018
2017-11-07,473.888,119018
2017-11-08,471.343,119018
2017-11-09,473.261,119018
2017-11-10,475.85,119018
2017-11-13,471.639,119018
2017-11-14,468.895,119018
2017-11-15,465.532,119018
2017-11-16,471.718,119018
2017-11-17,474.757,119018
2017-11-20,475.155,119018
2017-11-21,475.93,119018
2017-11-22,477.393,119018
2017-11-23,477.714,119018
2017-11-24,478.568,119018
2017-11-27,479.114,119018
2017-11-28,476.663,119018
2017-11-29,475.708,119018
2017-11-30,469.372,119018
2017-12-01,463.906,119018
2017-12-04,464.74,119018
2017-12-05,464.348,119018
2017-12-06,459.834,119018
2017-12-07,466.393,119018
2017-12-08,469.451,119018
2017-12-11,471.825,119018
2017-12-12,468.223,119018
2017-12-13,463.963,119018
2017-12-14,465.69,119018
2017-12-15,468.453,119018
2017-12-18,472.437,119018
2017-12-19,475.553,119018
2017-12-20,474.552,119018
2017-12-21,476.536,119018
2017-12-22,478.636,119018
2017-12-26,480.058,119018
2017-12-27,478.082,119018
2017-12-28,476.891,119018
2017-12-29,479.075,119018
2018-01-01,476.13,119018
2018-01-02,475.475,119018
2018-01-03,476.965,119018
2018-01-04,481.936,119018
2018-01-05,482.962,119018
2018-01-08,485.789,119018
2018-01-09,486.236,119018
2018-01-10,485.429,119018
2018-01-11,486.111,119018
2018-01-12,487.024,119018
2018-01-15,489.53,119018
2018-01-16,485.655,119018
2018-01-17,492.805,119018
2018-01-18,491.332,119018
2018-01-19,495.591,119018
2018-01-22,498.491,119018
2018-01-23,505.89,119018
2018-01-24,506.861,119018
2018-01-25,503.788,119018
2018-01-29,503.146,119018
2018-01-30,500.289,119018
2018-01-31,498.029,119018
2018-02-01,495.767,119018
2018-02-02,483.291,119018
2018-02-05,480.051,119018
2018-02-06,472.945,119018
2018-02-07,472.215,119018
2018-02-08,477.841,119018
2018-02-09,473.784,119018
2018-02-12,477.959,119018
2018-02-14,473.372,119018
2018-02-15,473.845,119018
2018-02-16,468.691,119018
2018-02-19,463.818,119018
2018-02-20,464.04,119018
2018-02-21,465.259,119018
2018-02-22,463.805,119018
2018-02-23,469.487,119018
2018-02-26,472.21,119018
2018-02-27,468.788,119018
2018-02-28,466.969,119018
2018-03-01,463.246,119018
2018-03-05,458.693,119018
2018-03-06,452.594,119018
2018-03-07,446.857,119018
2018-03-08,451.092,119018
2018-03-09,448.782,119018
2018-03-12,455.397,119018
2018-03-13,457.88,119018
2018-03-14,458.147,119018
2018-03-15,455.778,119018
2018-03-16,449.627,119018
2018-03-19,444.289,119018
2018-03-20,445.554,119018
2018-03-21,446.354,119018
2018-03-22,443.446,119018
2018-03-23,437.222,119018
2018-03-26,444.721,119018
2018-03-27,448.12,119018
2018-03-28,443.969,119018
2018-04-02,446.877,119018
2018-04-03,449.783,119018
2018-04-04,443.514,119018
2018-04-05,452.941,119018
2018-04-06,453.958,119018
2018-04-09,455.761,119018
2018-04-10,458.019,119018
2018-04-11,457.132,119018
2018-04-12,458.429,119018
2018-04-13,459.056,119018
2018-04-16,460.009,119018
2018-04-17,460.91,119018
2018-04-18,459.63,119018
2018-04-19,461.701,119018
2018-04-20,460.01,119018
2018-04-23,461.155,119018
2018-04-24,461.204,119018
2018-04-25,458.345,119018
2018-04-26,458.471,119018
2018-04-27,464.337,119018
2018-04-30,466.762,119018
2018-05-02,463.489,119018
2018-05-03,461.94,119018
2018-05-04,459.029,119018
2018-05-07,463.983,119018
2018-05-08,465.396,119018
2018-05-09,465.335,119018
2018-05-10,462.758,119018
2018-05-11,465.992,119018
2018-05-14,466.22,119018
2018-05-15,464.218,119018
2018-05-16,459.661,119018
2018-05-17,457.163,119018
2018-05-18,450.503,119018
2018-05-21,449.463,119018
2018-05-22,451.578,119018
2018-05-23,448.754,119018
2018-05-24,453.642,119018
2018-05-25,457.565,119018
2018-05-28,463.252,119018
2018-05-29,459.494,119018
2018-05-30,458.324,119018
2018-05-31,462.523,119018
2018-06-01,459.465,119018
2018-06-04,455.976,119018
2018-06-05,453.359,119018
2018-06-06,458.077,119018
2018-06-07,463.171,119018
2018-06-08,463.416,119018
2018-06-11,463.601,119018
2018-06-12,466.546,119018
2018-06-13,467.778,119018
2018-06-14,465.108,119018
2018-06-15,463.585,119018
2018-06-18,463.049,119018
2018-06-19,458.42,119018
2018-06-20,460.024,119018
2018-06-21,458.246,119018
2018-06-22,461.411,119018
2018-06-25,456.474,119018
2018-06-26,456.115,119018
2018-06-27,449.675,119018
2018-06-28,445.245,119018
2018-06-29,452.746,119018
2018-07-02,449.96,119018
2018-07-03,451.051,119018
2018-07-04,451.377,119018
2018-07-05,449.278,119018
2018-07-06,450.969,119018
2018-07-09,455.203,119018
2018-07-10,459.545,119018
2018-07-11,456.846,119018
2018-07-12,459.072,119018
2018-07-13,456.939,119018
2018-07-16,451.405,119018
2018-07-17,457.591,119018
2018-07-18,454.596,119018
2018-07-19,453.69,119018
2018-07-20,456.742,119018
2018-07-23,461.492,119018
2018-07-24,466.141,119018
2018-07-25,465.79,119018
2018-07-26,471.139,119018
2018-07-27,476.82,119018
2018-07-30,481.872,119018
2018-07-31,481.903,119018
2018-08-01,481.64,119018
2018-08-02,478.674,119018
2018-08-03,484.438,119018
2018-08-06,487.83,119018
2018-08-07,486.025,119018
2018-08-08,487.942,119018
2018-08-09,492.901,119018
2018-08-10,488.627,119018
2018-08-13,484.302,119018
2018-08-14,487.36,119018
2018-08-16,485.896,119018
2018-08-17,490.974,119018
2018-08-20,495.178,119018
2018-08-21,497.009,119018
2018-08-23,497.806,119018
2018-08-24,496.84,119018
2018-08-27,504.532,119018
2018-08-28,504.295,119018
2018-08-29,504.188,119018
2018-08-30,505.922,119018
2018-08-31,507.216,119018
2018-09-03,502.994,119018
2018-09-04,498.158,119018
2018-09-05,496.569,119018
2018-09-06,500.532,119018
2018-09-07,503.496,119018
2018-09-10,498.45,119018
2018-09-11,492.025,119018
2018-09-12,494.813,119018
2018-09-14,500.529,119018
2018-09-17,496.398,119018
2018-09-18,488.231,119018
2018-09-19,488.135,119018
2018-09-21,485.084,119018
2018-09-24,478.718,119018
2018-09-25,482.082,119018
2018-09-26,482.196,119018
2018-09-27,478.888,119018
2018-09-28,476.147,119018
2018-10-01,481.694,119018
2018-10-03,476.238,119018
2018-10-04,468.131,119018
2018-10-05,454.359,119018
2018-10-08,454.098,119018
2018-10-09,451.995,119018
2018-10-10,461.123,119018
2018-10-11,451.203,119018
2018-10-12,460.102,119018
2018-10-15,461.749,119018
2018-10-16,466.661,119018
2018-10-17,460.792,119018
2018-10-19,456.255,119018
2018-10-22,455.038,119018
2018-10-23,450.757,119018
2018-10-24,452.669,119018
2018-10-25,448.3,119018
2018-10-26,445.157,119018
2018-10-29,461.92,119018
2018-10-30,460.654,119018
2018-10-31,469.322,119018
2018-11-01,469.602,119018
2018-11-02,473.931,119018
2018-11-05,473.231,119018
2018-11-06,472.967,119018
2018-11-09,475.362,119018
2018-11-12,469.586,119018
2018-11-13,474.008,119018
2018-11-14,475.706,119018
2018-11-15,477.94,119018
2018-11-16,479.645,119018
2018-11-19,481.414,119018
2018-11-20,475.831,119018
2018-11-21,473.784,119018
2018-11-22,469.592,119018
2018-11-26,472.765,119018
2018-11-27,475.647,119018
2018-11-28,475.09,119018
2018-11-29,477.554,119018
2018-11-30,475.78,119018
2018-12-03,478.197,119018
2018-12-04,478.837,119018
2018-12-05,473.102,119018
2018-12-06,466.27,119018
2018-12-07,467.839,119018
2018-12-10,460.168,119018
2018-12-11,463.199,119018
2018-12-12,470.822,119018
2018-12-13,473.353,119018
2018-12-14,475.123,119018
2018-12-17,479.37,119018
2018-12-18,481.289,119018
2018-12-19,485.118,119018
2018-12-20,483.851,119018
2018-12-21,476.986,119018
2018-12-24,474.135,119018
2018-12-26,476.381,119018
2018-12-27,478.7,119018
2018-12-28,483.206,119018
2018-12-31,483.466,119018
2019-01-01,486.378,119018
2019-01-02,481.172,119018
2019-01-03,476.145,119018
2019-01-04,479.648,119018
2019-01-07,481.436,119018
2019-01-08,484.662,119018
2019-01-09,485.255,119018
2019-01-10,485.021,119018
2019-01-11,483.95,119018
2019-01-14,480.602,119018
2019-01-15,486.049,119018
2019-01-16,487.221,119018
2019-01-17,487.169,119018
2019-01-18,485.886,119018
2019-01-21,486.609,119018
2019-01-22,484.123,119018
2019-01-23,479.763,119018
2019-01-24,481.022,119018
2019-01-25,479.295,119018
2019-01-28,473.978,119018
2019-01-29,473.87,119018
2019-01-30,477.949,119018
2019-01-31,485.408,119018
2019-02-01,483.509,119018
2019-02-04,481.791,119018
2019-02-05,480.284,119018
2019-02-06,486.542,119018
2019-02-07,486.394,119018
2019-02-08,478.892,119018
2019-02-11,475.735,119018
2019-02-12,473.669,119018
2019-02-13,469.529,119018
2019-02-14,467.195,119018
2019-02-15,467.303,119018
2019-02-18,463.554,119018
2019-02-19,463.635,119018
2019-02-20,470.506,119018
2019-02-21,472.6,119018
2019-02-22,474.064,119018
2019-02-25,476.725,119018
2019-02-26,474.219,119018
2019-02-27,474.043,119018
2019-02-28,475.654,119018
2019-03-01,480.855,119018
2019-03-05,488.196,119018
2019-03-06,491.313,119018
2019-03-07,492.17,119018
2019-03-08,491.015,119018
2019-03-11,498.207,119018
2019-03-12,502.734,119018
2019-03-13,504.281,119018
2019-03-14,504.539,119018
2019-03-15,510.069,119018
2019-03-18,512.88,119018
2019-03-19,517.936,119018
2019-03-20,515.351,119018
2019-03-22,512.687,119018
2019-03-25,510.55,119018
2019-03-26,516.884,119018
2019-03-27,514.982,119018
2019-03-28,521.184,119018
2019-03-29,524.074,119018
2019-04-01,526.152,119018
2019-04-02,528.022,119018
2019-04-03,522.127,119018
2019-04-04,519.755,119018
2019-04-05,521.991,119018
2019-04-08,518.727,119018
2019-04-09,522.801,119018
2019-04-10,518.526,119018
2019-04-11,518.351,119018
2019-04-12,520.963,119018
2019-04-15,522.031,119018
2019-04-16,525.128,119018
2019-04-18,522.94,119018
2019-04-22,515.656,119018
2019-04-23,515.174,119018
2019-04-24,521.415,119018
2019-04-25,517.407,119018
2019-04-26,524.03,119018
2019-04-30,524.767,119018
2019-05-02,521.861,119018
2019-05-03,522.328,119018
2019-05-06,519.712,119018
2019-05-07,513.62,119018
2019-05-08,507.472,119018
2019-05-09,504.046,119018
2019-05-10,503.792,119018
2019-05-13,495.61,119018
2019-05-14,500.156,119018
2019-05-15,496.585,119018
2019-05-16,502.395,119018
2019-05-17,505.55,119018
2019-05-20,526.313,119018
2019-05-21,519.981,119018
2019-05-22,522.614,119018
2019-05-23,520.274,119018
2019-05-24,532.339,119018
2019-05-27,539.549,119018
2019-05-28,540.123,119018
2019-05-29,535.228,119018
2019-05-30,539.492,119018
2019-05-31,538.186,119018
2019-06-03,543.156,119018
2019-06-04,541.769,119018
2019-06-06,531.994,119018
2019-06-07,533.172,119018
2019-06-10,534.133,119018
2019-06-11,537.55,119018
2019-06-12,534.94,119018
2019-06-13,536.168,119018
2019-06-14,533.361,119018
2019-06-17,526.0,119018
2019-06-18,529.18,119018
2019-06-19,528.729,119018
2019-06-20,535.496,119018
2019-06-21,532.357,119018
2019-06-24,532.101,119018
2019-06-25,537.923,119018
2019-06-26,541.496,119018
2019-06-27,540.847,119018
2019-06-28,538.998,119018
2019-07-01,539.682,119018
2019-07-02,541.805,119018
2019-07-03,542.852,119018
2019-07-04,544.06,119018
2019-07-05,536.655,119018
2019-07-08,523.437,119018
2019-07-09,524.91,119018
2019-07-10,521.523,119018
2019-07-11,524.666,119018
2019-07-12,523.371,119018
2019-07-15,523.471,119018
2019-07-16,528.36,119018
2019-07-17,528.984,119018
2019-07-18,521.458,119018
2019-07-19,515.981,119018
2019-07-22,515.819,119018
2019-07-23,513.423,119018
2019-07-24,508.42,119018
2019-07-25,507.341,119018
2019-07-26,507.899,119018
2019-07-29,504.357,119018
2019-07-30,497.316,119018
2019-07-31,500.723,119018
2019-08-01,493.02,119018
2019-08-02,490.037,119018
2019-08-05,483.182,119018
2019-08-06,486.788,119018
2019-08-07,480.575,119018
2019-08-08,488.624,119018
2019-08-09,489.099,119018
2019-08-13,481.163,119018
2019-08-14,487.503,119018
2019-08-16,489.207,119018
2019-08-19,489.445,119018
2019-08-20,485.483,119018
2019-08-21,479.2,119018
2019-08-22,470.06,119018
2019-08-23,475.615,119018
2019-08-26,484.931,119018
2019-08-27,488.975,119018
2019-08-28,485.735,119018
2019-08-29,481.691,119018
2019-08-30,484.318,119018
2019-09-03,473.832,119018
2019-09-04,478.006,119018
2019-09-05,480.603,119018
2019-09-06,485.239,119018
2019-09-09,487.481,119018
2019-09-11,488.994,119018
2019-09-12,487.71,119018
2019-09-13,492.945,119018
2019-09-16,488.538,119018
2019-09-17,478.497,119018
2019-09-18,480.695,119018
2019-09-19,473.346,119018
2019-09-20,495.372,119018
2019-09-23,507.305,119018
2019-09-24,505.45,119018
2019-09-25,497.51,119018
2019-09-26,504.456,119018
2019-09-27,501.573,119018
2019-09-30,498.997,119018
2019-10-01,492.244,119018
2019-10-03,492.337,119018
2019-10-04,486.652,119018
2019-10-07,481.954,119018
2019-10-09,490.212,119018
2019-10-10,485.622,119018
2019-10-11,487.687,119018
2019-10-14,488.888,119018
2019-10-15,492.055,119018
2019-10-16,493.181,119018
2019-10-17,498.396,119018
2019-10-18,503.986,119018
2019-10-22,501.494,119018
2019-10-23,502.587,119018
2019-10-24,498.82,119018
2019-10-25,502.5,119018
2019-10-29,511.431,119018
2019-10-30,515.792,119018
2019-10-31,519.387,119018
2019-11-01,520.31,119018
2019-11-04,523.509,119018
2019-11-05,521.34,119018
2019-11-06,523.452,119018
2019-11-07,523.868,119018
2019-11-08,517.491,119018
2019-11-11,519.133,119018
2019-11-13,512.995,119018
2019-11-14,513.678,119018
2019-11-15,515.783,119018
2019-11-18,517.151,119018
2019-11-19,520.853,119018
2019-11-20,523.977,119018
2019-11-21,520.257,119018
2019-11-22,519.391,119018
2019-11-25,524.594,119018
2019-11-26,522.01,119018
2019-11-27,523.528,119018
2019-11-28,528.976,119018
2019-11-29,524.64,119018
2019-12-02,522.861,119018
2019-12-03,517.457,119018
2019-12-04,520.591,119018
2019-12-05,518.187,119018
2019-12-06,511.834,119018
2019-12-09,512.374,119018
2019-12-10,506.894,119018
2019-12-11,509.061,119018
2019-12-12,513.199,119018
2019-12-13,520.398,119018
2019-12-16,518.467,119018
2019-12-17,522.714,119018
2019-12-18,522.978,119018
2019-12-19,524.135,119018
2019-12-20,526.127,119018
2019-12-23,524.378,119018
2019-12-24,522.6,119018
2019-12-26,518.463,119018
2019-12-27,525.826,119018
2019-12-30,525.241,119018
2019-12-31,523.595,119018
2020-01-01,525.274,119018
2020-01-02,530.342,119018
2020-01-03,527.572,119018
2020-01-06,515.372,119018
2020-01-07,517.253,119018
2020-01-08,515.01,119018
2020-01-09,523.882,119018
2020-01-10,526.331,119018
2020-01-13,529.732,119018
2020-01-14,531.01,119018
2020-01-15,530.356,119018
2020-01-16,528.632,119018
2020-01-17,527.541,119018
2020-01-20,522.089,119018
2020-01-21,519.184,119018
2020-01-22,516.491,119018
2020-01-23,521.53,119018
2020-01-24,524.516,119018
2020-01-27,519.233,119018
2020-01-28,515.821,119018
2020-01-29,518.982,119018
2020-01-30,514.485,119018
2020-01-31,509.305,119018
2020-02-03,492.224,119018
2020-02-04,504.022,119018
2020-02-05,510.382,119018
2020-02-06,513.093,119018
2020-02-07,513.552,119018
2020-02-10,508.679,119018
2020-02-11,512.488,119018
2020-02-12,513.424,119018
2020-02-13,512.395,119018
2020-02-14,507.92,119018
2020-02-17,502.68,119018
2020-02-18,502.235,119018
2020-02-19,508.776,119018
2020-02-20,509.156,119018
2020-02-24,497.532,119018
2020-02-25,496.08,119018
2020-02-26,490.56,119018
2020-02-27,487.258,119018
2020-02-28,468.77,119018
2020-03-02,464.065,119018
2020-03-03,473.124,119018
2020-03-04,470.727,119018
2020-03-05,469.948,119018
2020-03-06,456.531,119018
2020-03-09,434.27,119018
2020-03-11,431.547,119018
2020-03-12,391.205,119018
2020-03-13,411.898,119018
2020-03-16,381.654,119018
2020-03-17,373.495,119018
2020-03-18,359.377,119018
2020-03-19,348.487,119018
2020-03-20,366.279,119018
2020-03-23,322.02,119018
2020-03-24,326.976,119018
2020-03-25,341.786,119018
2020-03-26,352.93,119018
2020-03-27,356.994,119018
2020-03-30,345.29,119018
2020-03-31,361.421,119018
2020-04-01,348.509,119018
2020-04-03,344.125,119018
2020-04-07,367.646,119018
2020-04-08,366.44,119018
2020-04-09,380.217,119018
2020-04-13,377.964,119018
2020-04-15,376.737,119018
2020-04-16,383.054,119018
2020-04-17,394.514,119018
2020-04-20,393.219,119018
2020-04-21,382.094,119018
2020-04-22,386.925,119018
2020-04-23,389.966,119018
2020-04-24,383.668,119018
2020-04-27,387.578,119018
2020-04-28,390.18,119018
2020-04-29,398.07,119018
2020-04-30,409.959,119018
2020-05-04,387.97,119018
2020-05-05,384.937,119018
2020-05-06,385.95,119018
2020-05-07,382.426,119018
2020-05-08,380.706,119018
2020-05-11,379.538,119018
2020-05-12,379.85,119018
2020-05-13,390.188,119018
2020-05-14,380.289,119018
2020-05-15,379.591,119018
2020-05-18,364.976,119018
2020-05-19,367.102,119018
2020-05-20,374.46,119018
2020-05-21,376.348,119018
2020-05-22,371.843,119018
2020-05-26,372.83,119018
2020-05-27,384.875,119018
2020-05-28,391.168,119018
2020-05-29,396.412,119018
2020-06-01,405.4,119018
2020-06-02,409.523,119018
2020-06-03,412.618,119018
2020-06-04,412.788,119018
2020-06-05,422.31,119018
2020-06-08,424.545,119018
2020-06-09,418.767,119018
2020-06-10,420.805,119018
2020-06-11,411.094,119018
2020-06-12,413.276,119018
2020-06-15,406.526,119018
2020-06-16,408.705,119018
2020-06-17,407.358,119018
2020-06-18,417.01,119018
2020-06-19,423.278,119018
2020-06-22,429.467,119018
2020-06-23,436.764,119018
2020-06-24,427.792,119018
2020-06-25,427.273,119018
2020-06-26,431.069,119018
2020-06-29,425.152,119018
2020-06-30,423.463,119018
2020-07-01,429.289,119018
2020-07-02,433.058,119018
2020-07-03,435.987,119018
2020-07-06,440.953,119018
2020-07-07,439.375,119018
2020-07-08,437.646,119018
2020-07-09,441.107,119018
2020-07-10,438.058,119018
2020-07-13,438.573,119018
2020-07-14,430.015,119018
2020-07-15,429.444,119018
2020-07-16,433.569,119018
2020-07-17,441.951,119018
2020-07-20,445.006,119018
2020-07-21,453.048,119018
2020-07-22,453.299,119018
2020-07-23,456.913,119018
2020-07-24,453.971,119018
2020-07-27,449.059,119018
2020-07-28,452.242,119018
2020-07-29,451.037,119018
2020-07-30,445.622,119018
2020-07-31,446.722,119018
2020-08-03,442.394,119018
2020-08-04,447.439,119018
2020-08-05,447.878,119018
2020-08-06,452.323,119018
2020-08-07,451.474,119018
2020-08-10,457.077,119018
2020-08-11,459.376,119018
2020-08-12,460.967,119018
2020-08-13,462.001,119018
2020-08-14,457.436,119018
2020-08-17,460.586,119018
2020-08-18,464.459,119018
2020-08-19,466.518,119018
2020-08-20,465.778,119018
2020-08-21,468.726,119018
2020-08-24,470.062,119018
2020-08-25,470.453,119018
2020-08-26,472.102,119018
2020-08-27,472.936,119018
2020-08-28,477.658,119018
2020-08-31,464.393,119018
2020-09-01,467.35,119018
2020-09-02,470.966,119018
2020-09-03,469.445,119018
2020-09-04,459.414,119018
2020-09-07,459.262,119018
2020-09-08,456.245,119018
2020-09-09,452.588,119018
2020-09-10,458.906,119018
2020-09-11,459.267,119018
2020-09-14,458.242,119018
2020-09-15,462.077,119018
2020-09-16,463.978,119018
2020-09-17,460.871,119018
2020-09-18,461.385,119018
2020-09-21,448.905,119018
2020-09-22,444.472,119018
2020-09-23,442.267,119018
2020-09-24,427.512,119018
2020-09-25,438.651,119018
2020-09-28,447.733,119018
2020-09-29,445.239,119018
2020-09-30,443.821,119018
2020-10-01,449.9,119018
2020-10-05,452.218,119018
2020-10-06,456.269,119018
2020-10-07,456.204,119018
2020-10-08,458.932,119018
2020-10-09,464.393,119018
2020-10-12,463.456,119018
2020-10-13,461.817,119018
2020-10-14,462.169,119018
2020-10-15,451.065,119018
2020-10-16,456.264,119018
2020-10-19,462.217,119018
2020-10-20,463.092,119018
2020-10-21,467.346,119018
2020-10-22,467.062,119018
2020-10-23,469.536,119018
2020-10-26,461.314,119018
2020-10-27,463.821,119018
2020-10-28,457.801,119018
2020-10-29,454.81,119018
2020-10-30,455.457,119018
2020-11-02,460.586,119018
2020-11-03,467.348,119018
2020-11-04,469.059,119018
2020-11-05,479.079,119018
2020-11-06,482.464,119018
2020-11-09,490.515,119018
2020-11-10,497.756,119018
2020-11-11,505.751,119018
2020-11-12,503.029,119018
2020-11-13,504.974,119018
2020-11-17,511.279,119018
2020-11-18,514.067,119018
2020-11-19,508.143,119018
2020-11-20,511.059,119018
2020-11-23,512.437,119018
2020-11-24,518.067,119018
2020-11-25,511.988,119018
2020-11-26,517.662,119018
2020-11-27,515.621,119018
2020-12-01,522.393,119018
2020-12-02,524.556,119018
2020-12-03,528.771,119018
2020-12-04,534.488,119018
2020-12-07,540.446,119018
2020-12-08,540.01,119018
2020-12-09,545.017,119018
2020-12-10,542.091,119018
2020-12-11,545.5,119018
2020-12-14,550.567,119018
2020-12-15,548.984,119018
2020-12-16,552.738,119018
2020-12-17,552.593,119018
2020-12-18,553.657,119018
2020-12-21,529.988,119018
2020-12-22,537.17,119018
2020-12-23,543.294,119018
2020-12-24,550.078,119018
2020-12-28,555.422,119018
2020-12-29,557.098,119018
2020-12-30,557.277,119018
2020-12-31,557.81,119018
2021-01-01,560.572,119018
2021-01-04,567.097,119018
2021-01-05,569.689,119018
2021-01-06,569.845,119018
2021-01-07,571.642,119018
2021-01-08,579.239,119018
2021-01-11,583.945,119018
2021-01-12,590.429,119018
2021-01-13,594.69,119018
2021-01-14,596.806,119018
2021-01-15,591.127,119018
2021-01-18,581.929,119018
2021-01-19,591.912,119018
2021-01-20,595.83,119018
2021-01-21,589.852,119018
2021-01-22,580.704,119018
2021-01-25,577.203,119018
2021-01-27,566.483,119018
2021-01-28,564.244,119018
2021-01-29,557.536,119018
2021-02-01,585.417,119018
2021-02-02,603.697,119018
2021-02-03,611.968,119018
2021-02-04,619.45,119018
2021-02-05,620.496,119018
2021-02-08,629.69,119018
2021-02-09,628.115,119018
2021-02-10,627.0,119018
2021-02-11,627.744,119018
