date,nav,amfi_code
2017-01-25,191.424,120152
2017-01-27,192.322,120152
2017-01-30,192.104,120152
2017-01-31,190.334,120152
2017-02-01,194.194,120152
2017-02-02,194.981,120152
2017-02-03,196.332,120152
2017-02-06,197.934,120152
2017-02-07,197.35,120152
2017-02-08,197.152,120152
2017-02-09,197.529,120152
2017-02-10,197.691,120152
2017-02-13,197.201,120152
2017-02-14,196.266,120152
2017-02-15,194.3,120152
2017-02-16,196.339,120152
2017-02-17,197.484,120152
2017-02-20,198.581,120152
2017-02-21,199.281,120152
2017-02-22,199.52,120152
2017-02-23,199.736,120152
2017-02-27,199.143,120152
2017-02-28,198.868,120152
2017-03-01,199.724,120152
2017-03-02,198.26,120152
2017-03-03,198.6,120152
2017-03-06,199.999,120152
2017-03-07,199.67,120152
2017-03-08,198.935,120152
2017-03-09,198.931,120152
2017-03-10,198.968,120152
2017-03-14,201.764,120152
2017-03-15,202.261,120152
2017-03-16,203.649,120152
2017-03-17,204.055,120152
2017-03-20,203.451,120152
2017-03-21,203.184,120152
2017-03-22,201.329,120152
2017-03-23,202.337,120152
2017-03-24,202.78,120152
2017-03-27,202.072,120152
2017-03-28,203.177,120152
2017-03-29,203.453,120152
2017-03-30,204.359,120152
2017-03-31,204.851,120152
2017-04-03,206.093,120152
2017-04-05,207.031,120152
2017-04-06,206.987,120152
2017-04-07,205.876,120152
2017-04-10,205.844,120152
2017-04-11,207.222,120152
2017-04-12,206.714,120152
2017-04-13,205.768,120152
2017-04-17,205.652,120152
2017-04-18,205.051,120152
2017-04-19,205.178,120152
2017-04-20,206.119,120152
2017-04-21,206.212,120152
2017-04-24,208.327,120152
2017-04-25,210.544,120152
2017-04-26,211.158,120152
2017-04-27,210.855,120152
2017-04-28,210.63,120152
2017-05-02,210.738,120152
2017-05-03,210.263,120152
2017-05-04,211.597,120152
2017-05-05,209.949,120152
2017-05-08,210.793,120152
2017-05-09,211.167,120152
2017-05-10,212.554,120152
2017-05-11,213.123,120152
2017-05-12,212.142,120152
2017-05-15,213.003,120152
2017-05-16,214.45,120152
2017-05-17,214.127,120152
2017-05-18,211.629,120152
2017-05-19,211.343,120152
2017-05-22,211.44,120152
2017-05-23,209.902,120152
2017-05-24,208.753,120152
2017-05-25,212.296,120152
2017-05-26,214.277,120152
2017-05-29,213.55,120152
2017-05-30,214.578,120152
2017-05-31,215.451,120152
2017-06-01,215.727,120152
2017-06-02,217.062,120152
2017-06-05,217.271,120152
2017-06-06,216.241,120152
2017-06-07,217.45,120152
2017-06-08,217.307,120152
2017-06-09,217.657,120152
2017-06-12,216.389,120152
2017-06-13,216.176,120152
2017-06-14,216.427,120152
2017-06-15,215.702,120152
2017-06-16,216.248,120152
2017-06-19,217.478,120152
2017-06-20,217.377,120152
2017-06-21,217.201,120152
2017-06-22,216.686,120152
2017-06-23,215.301,120152
2017-06-27,213.393,120152
2017-06-28,212.872,120152
2017-06-29,213.66,120152
2017-06-30,214.655,120152
2017-07-03,216.825,120152
2017-07-04,216.783,120152
2017-07-05,217.778,120152
2017-07-06,218.411,120152
2017-07-07,218.446,120152
2017-07-10,220.071,120152
2017-07-11,220.077,120152
2017-07-12,220.839,120152
2017-07-13,222.588,120152
2017-07-14,222.731,120152
2017-07-17,222.706,120152
2017-07-18,220.497,120152
2017-07-19,221.609,120152
2017-07-20,220.39,120152
2017-07-21,221.17,120152
2017-07-24,222.152,120152
2017-07-25,221.983,120152
2017-07-26,222.758,120152
2017-07-27,222.608,120152
2017-07-28,222.642,120152
2017-07-31,224.574,120152
2017-08-01,225.237,120152
2017-08-02,224.896,120152
2017-08-03,222.915,120152
2017-08-04,223.887,120152
2017-08-07,224.317,120152
2017-08-08,221.905,120152
2017-08-09,219.278,120152
2017-08-10,216.435,120152
2017-08-11,215.235,120152
2017-08-14,217.739,120152
2017-08-16,219.821,120152
2017-08-17,220.068,120152
2017-08-18,218.757,120152
2017-08-21,217.027,120152
2017-08-22,216.819,120152
2017-08-23,218.635,120152
2017-08-24,218.892,120152
2017-08-28,220.013,120152
2017-08-29,217.646,120152
2017-08-30,219.997,120152
2017-08-31,221.122,120152
2017-09-01,222.933,120152
2017-09-04,221.859,120152
2017-09-05,223.114,120152
2017-09-06,222.567,120152
2017-09-07,223.41,120152
2017-09-08,223.231,120152
2017-09-11,225.494,120152
2017-09-12,226.925,120152
2017-09-13,225.987,120152
2017-09-14,226.035,120152
2017-09-15,225.882,120152
2017-09-18,227.315,120152
2017-09-19,227.341,120152
2017-09-20,226.839,120152
2017-09-21,226.111,120152
2017-09-22,222.006,120152
2017-09-25,219.949,120152
2017-09-26,219.853,120152
2017-09-27,216.811,120152
2017-09-28,217.636,120152
2017-09-29,219.059,120152
2017-10-03,220.434,120152
2017-10-04,221.529,120152
2017-10-05,221.051,120152
2017-10-06,222.747,120152
2017-10-09,222.59,120152
2017-10-10,223.542,120152
2017-10-11,222.688,120152
2017-10-12,224.976,120152
2017-10-13,225.62,120152
2017-10-16,225.912,120152
2017-10-17,225.88,120152
2017-10-18,225.454,120152
2017-10-23,225.52,120152
2017-10-24,225.699,120152
2017-10-25,227.705,120152
2017-10-26,228.314,120152
2017-10-27,228.107,120152
2017-10-30,229.944,120152
2017-10-31,229.85,120152
2017-11-01,232.032,120152
2017-11-02,231.851,120152
2017-11-03,232.208,120152
2017-11-06,232.265,120152
2017-11-07,230.365,120152
2017-11-08,228.922,120152
2017-11-09,229.788,120152
2017-11-10,230.347,120152
2017-11-13,228.492,120152
2017-11-14,227.638,120152
2017-11-15,226.395,120152
2017-11-16,228.056,120152
2017-11-17,229.904,120152
2017-11-20,229.968,120152
2017-11-21,230.745,120152
2017-11-22,230.841,120152
2017-11-23,231.238,120152
2017-11-24,231.813,120152
2017-11-27,232.375,120152
2017-11-28,232.37,120152
2017-11-29,232.253,120152
2017-11-30,230.031,120152
2017-12-01,227.91,120152
2017-12-04,227.644,120152
2017-12-05,227.581,120152
2017-12-06,226.057,120152
2017-12-07,229.314,120152
2017-12-08,231.129,120152
2017-12-11,232.162,120152
2017-12-12,230.577,120152
2017-12-13,229.473,120152
2017-12-14,230.511,120152
2017-12-15,232.299,120152
2017-12-18,234.051,120152
2017-12-19,236.126,120152
2017-12-20,236.144,120152
2017-12-21,236.709,120152
2017-12-22,237.511,120152
2017-12-26,238.304,120152
2017-12-27,237.365,120152
2017-12-28,237.216,120152
2017-12-29,237.828,120152
2018-01-01,236.48,120152
2018-01-02,235.907,120152
2018-01-03,236.105,120152
2018-01-04,237.466,120152
2018-01-05,239.011,120152
2018-01-08,240.716,120152
2018-01-09,240.374,120152
2018-01-10,239.803,120152
2018-01-11,239.967,120152
2018-01-12,241.061,120152
2018-01-15,241.665,120152
2018-01-16,240.298,120152
2018-01-17,242.11,120152
2018-01-18,242.101,120152
2018-01-19,243.635,120152
2018-01-22,244.668,120152
2018-01-23,247.249,120152
2018-01-24,247.374,120152
2018-01-25,246.282,120152
2018-01-29,246.426,120152
2018-01-30,244.913,120152
2018-01-31,244.617,120152
2018-02-01,244.955,120152
2018-02-02,238.556,120152
2018-02-05,236.241,120152
2018-02-06,232.772,120152
2018-02-07,232.651,120152
2018-02-08,235.131,120152
2018-02-09,233.02,120152
2018-02-12,235.068,120152
2018-02-14,234.766,120152
2018-02-15,234.832,120152
2018-02-16,232.106,120152
2018-02-19,230.1,120152
2018-02-20,229.919,120152
2018-02-21,230.677,120152
2018-02-22,230.012,120152
2018-02-23,232.693,120152
2018-02-26,235.32,120152
2018-02-27,234.334,120152
2018-02-28,233.254,120152
2018-03-01,232.222,120152
2018-03-05,230.157,120152
2018-03-06,228.091,120152
2018-03-07,225.796,120152
2018-03-08,227.731,120152
2018-03-09,227.335,120152
2018-03-12,230.979,120152
2018-03-13,232.153,120152
2018-03-14,232.103,120152
2018-03-15,231.003,120152
2018-03-16,227.867,120152
2018-03-19,225.938,120152
2018-03-20,226.659,120152
2018-03-21,226.918,120152
2018-03-22,225.584,120152
2018-03-23,223.112,120152
2018-03-26,226.508,120152
2018-03-27,228.267,120152
2018-03-28,226.614,120152
2018-04-02,228.36,120152
2018-04-03,229.653,120152
2018-04-04,226.993,120152
2018-04-05,231.23,120152
2018-04-06,231.979,120152
2018-04-09,232.894,120152
2018-04-10,233.269,120152
2018-04-11,233.431,120152
2018-04-12,233.793,120152
2018-04-13,233.965,120152
2018-04-16,235.069,120152
2018-04-17,235.328,120152
2018-04-18,234.811,120152
2018-04-19,235.702,120152
2018-04-20,235.037,120152
2018-04-23,235.74,120152
2018-04-24,236.533,120152
2018-04-25,235.209,120152
2018-04-26,235.955,120152
2018-04-27,237.348,120152
2018-04-30,238.169,120152
2018-05-02,236.673,120152
2018-05-03,235.088,120152
2018-05-04,234.247,120152
2018-05-07,236.682,120152
2018-05-08,236.695,120152
2018-05-09,236.698,120152
2018-05-10,235.789,120152
2018-05-11,238.159,120152
2018-05-14,238.305,120152
2018-05-15,237.703,120152
2018-05-16,236.837,120152
2018-05-17,235.851,120152
2018-05-18,233.404,120152
2018-05-21,231.272,120152
2018-05-22,231.854,120152
2018-05-23,229.733,120152
2018-05-24,230.767,120152
2018-05-25,233.642,120152
2018-05-28,235.442,120152
2018-05-29,234.582,120152
2018-05-30,234.391,120152
2018-05-31,237.039,120152
2018-06-01,235.084,120152
2018-06-04,233.666,120152
2018-06-05,232.601,120152
2018-06-06,234.311,120152
2018-06-07,236.258,120152
2018-06-08,236.205,120152
2018-06-11,236.925,120152
2018-06-12,238.121,120152
2018-06-13,238.113,120152
2018-06-14,237.268,120152
2018-06-15,236.76,120152
2018-06-18,236.361,120152
2018-06-19,234.386,120152
2018-06-20,235.682,120152
2018-06-21,235.055,120152
2018-06-22,236.354,120152
2018-06-25,234.929,120152
2018-06-26,235.082,120152
2018-06-27,232.809,120152
2018-06-28,229.993,120152
2018-06-29,232.681,120152
2018-07-02,231.729,120152
2018-07-03,232.538,120152
2018-07-04,234.454,120152
2018-07-05,233.961,120152
2018-07-06,234.317,120152
2018-07-09,236.392,120152
2018-07-10,238.485,120152
2018-07-11,237.571,120152
2018-07-12,238.879,120152
2018-07-13,237.904,120152
2018-07-16,235.896,120152
2018-07-17,237.897,120152
2018-07-18,237.181,120152
2018-07-19,236.935,120152
2018-07-20,238.8,120152
2018-07-23,240.723,120152
2018-07-24,242.881,120152
2018-07-25,242.846,120152
2018-07-26,243.606,120152
2018-07-27,246.289,120152
2018-07-30,247.514,120152
2018-07-31,248.627,120152
2018-08-01,248.472,120152
2018-08-02,246.372,120152
2018-08-03,248.744,120152
2018-08-06,249.369,120152
2018-08-07,249.125,120152
2018-08-08,249.768,120152
2018-08-09,250.366,120152
2018-08-10,249.395,120152
2018-08-13,247.209,120152
2018-08-14,248.988,120152
2018-08-16,248.075,120152
2018-08-17,250.12,120152
2018-08-20,251.919,120152
2018-08-21,252.714,120152
2018-08-23,253.374,120152
2018-08-24,252.591,120152
2018-08-27,255.51,120152
2018-08-28,256.329,120152
2018-08-29,255.205,120152
2018-08-30,254.627,120152
2018-08-31,254.505,120152
2018-09-03,252.749,120152
2018-09-04,249.96,120152
2018-09-05,248.882,120152
2018-09-06,249.999,120152
2018-09-07,251.529,120152
2018-09-10,248.285,120152
2018-09-11,244.986,120152
2018-09-12,246.162,120152
2018-09-14,249.244,120152
2018-09-17,246.813,120152
2018-09-18,244.377,120152
2018-09-19,242.85,120152
2018-09-21,241.164,120152
2018-09-24,236.461,120152
2018-09-25,237.875,120152
2018-09-26,237.667,120152
2018-09-27,235.818,120152
2018-09-28,234.938,120152
2018-10-01,234.723,120152
2018-10-03,231.202,120152
2018-10-04,226.513,120152
2018-10-05,221.07,120152
2018-10-08,220.703,120152
2018-10-09,219.905,120152
2018-10-10,223.819,120152
2018-10-11,219.199,120152
2018-10-12,223.999,120152
2018-10-15,224.776,120152
2018-10-16,226.828,120152
2018-10-17,223.873,120152
2018-10-19,220.497,120152
2018-10-22,218.411,120152
2018-10-23,215.903,120152
2018-10-24,217.19,120152
2018-10-25,215.298,120152
2018-10-26,213.736,120152
2018-10-29,218.321,120152
2018-10-30,217.98,120152
2018-10-31,222.58,120152
2018-11-01,222.777,120152
2018-11-02,225.915,120152
2018-11-05,225.939,120152
2018-11-06,225.717,120152
2018-11-09,227.126,120152
2018-11-12,225.165,120152
2018-11-13,226.618,120152
2018-11-14,226.39,120152
2018-11-15,227.069,120152
2018-11-16,228.586,120152
2018-11-19,229.955,120152
2018-11-20,228.12,120152
2018-11-21,227.129,120152
2018-11-22,225.657,120152
2018-11-26,227.795,120152
2018-11-27,229.465,120152
2018-11-28,230.33,120152
2018-11-29,232.333,120152
2018-11-30,233.105,120152
2018-12-03,233.26,120152
2018-12-04,232.687,120152
2018-12-05,231.217,120152
2018-12-06,227.794,120152
2018-12-07,229.005,120152
2018-12-10,225.305,120152
2018-12-11,227.005,120152
2018-12-12,230.968,120152
2018-12-13,232.446,120152
2018-12-14,233.372,120152
2018-12-17,235.305,120152
2018-12-18,235.831,120152
2018-12-19,237.339,120152
2018-12-20,236.462,120152
2018-12-21,232.711,120152
2018-12-24,231.145,120152
2018-12-26,232.045,120152
2018-12-27,233.486,120152
2018-12-28,235.248,120152
2018-12-31,235.546,120152
2019-01-01,236.005,120152
2019-01-02,233.916,120152
2019-01-03,231.438,120152
2019-01-04,231.808,120152
2019-01-07,232.421,120152
2019-01-08,232.936,120152
2019-01-09,234.088,120152
2019-01-10,234.237,120152
2019-01-11,233.446,120152
2019-01-14,232.047,120152
2019-01-15,234.424,120152
2019-01-16,234.67,120152
2019-01-17,234.65,120152
2019-01-18,233.99,120152
2019-01-21,234.873,120152
2019-01-22,233.545,120152
2019-01-23,232.046,120152
2019-01-24,232.23,120152
2019-01-25,230.243,120152
2019-01-28,228.042,120152
2019-01-29,227.678,120152
2019-01-30,228.852,120152
2019-01-31,232.266,120152
2019-02-01,233.553,120152
2019-02-04,233.927,120152
2019-02-05,234.13,120152
2019-02-06,236.923,120152
2019-02-07,237.435,120152
2019-02-08,234.727,120152
2019-02-11,232.845,120152
2019-02-12,231.61,120152
2019-02-13,230.906,120152
2019-02-14,230.112,120152
2019-02-15,229.06,120152
2019-02-18,227.25,120152
2019-02-19,227.053,120152
2019-02-20,229.609,120152
2019-02-21,231.101,120152
2019-02-22,231.471,120152
2019-02-25,233.688,120152
2019-02-26,232.799,120152
2019-02-27,232.843,120152
2019-02-28,233.005,120152
2019-03-01,234.551,120152
2019-03-05,237.767,120152
2019-03-06,239.133,120152
2019-03-07,239.354,120152
2019-03-08,239.033,120152
2019-03-11,242.054,120152
2019-03-12,244.49,120152
2019-03-13,245.069,120152
2019-03-14,244.868,120152
2019-03-15,246.145,120152
2019-03-18,246.525,120152
2019-03-19,247.982,120152
2019-03-20,247.676,120152
2019-03-22,246.121,120152
2019-03-25,243.612,120152
2019-03-26,246.301,120152
2019-03-27,245.74,120152
2019-03-28,248.85,120152
2019-03-29,250.166,120152
2019-04-01,250.754,120152
2019-04-02,251.069,120152
2019-04-03,249.171,120152
2019-04-04,248.266,120152
2019-04-05,249.918,120152
2019-04-08,248.669,120152
2019-04-09,249.693,120152
2019-04-10,248.121,120152
2019-04-11,248.132,120152
2019-04-12,249.643,120152
2019-04-15,250.71,120152
2019-04-16,253.095,120152
2019-04-18,252.546,120152
2019-04-22,248.762,120152
2019-04-23,248.255,120152
2019-04-24,250.988,120152
2019-04-25,249.159,120152
2019-04-26,251.708,120152
2019-04-30,252.088,120152
2019-05-02,251.167,120152
2019-05-03,250.695,120152
2019-05-06,248.296,120152
2019-05-07,245.877,120152
2019-05-08,243.04,120152
2019-05-09,241.945,120152
2019-05-10,241.643,120152
2019-05-13,238.339,120152
2019-05-14,239.281,120152
2019-05-15,238.302,120152
2019-05-16,239.823,120152
2019-05-17,242.616,120152
2019-05-20,251.761,120152
2019-05-21,249.066,120152
2019-05-22,250.094,120152
2019-05-23,249.228,120152
2019-05-24,253.923,120152
2019-05-27,256.429,120152
2019-05-28,257.124,120152
2019-05-29,255.468,120152
2019-05-30,257.129,120152
2019-05-31,256.884,120152
2019-06-03,259.652,120152
2019-06-04,258.499,120152
2019-06-06,254.145,120152
2019-06-07,254.796,120152
2019-06-10,256.08,120152
2019-06-11,256.998,120152
2019-06-12,255.446,120152
2019-06-13,256.071,120152
2019-06-14,254.118,120152
2019-06-17,250.993,120152
2019-06-18,251.54,120152
2019-06-19,251.314,120152
2019-06-20,254.474,120152
2019-06-21,252.529,120152
2019-06-24,251.72,120152
2019-06-25,253.557,120152
2019-06-26,254.618,120152
2019-06-27,254.935,120152
2019-06-28,254.303,120152
2019-07-01,255.365,120152
2019-07-02,256.093,120152
2019-07-03,256.434,120152
2019-07-04,257.109,120152
2019-07-05,254.369,120152
2019-07-08,249.08,120152
2019-07-09,249.413,120152
2019-07-10,248.044,120152
2019-07-11,249.272,120152
2019-07-12,249.027,120152
2019-07-15,249.612,120152
2019-07-16,250.933,120152
2019-07-17,251.472,120152
2019-07-18,249.428,120152
2019-07-19,245.866,120152
2019-07-22,244.754,120152
2019-07-23,244.503,120152
2019-07-24,242.82,120152
2019-07-25,243.092,120152
2019-07-26,243.677,120152
2019-07-30,239.866,120152
2019-07-31,240.452,120152
2019-08-01,237.562,120152
2019-08-02,237.969,120152
2019-08-05,235.238,120152
2019-08-06,237.746,120152
2019-08-07,235.61,120152
2019-08-08,238.919,120152
2019-08-09,240.974,120152
2019-08-13,237.321,120152
2019-08-14,239.509,120152
2019-08-16,239.939,120152
2019-08-19,240.441,120152
2019-08-20,239.603,120152
2019-08-21,238.094,120152
2019-08-22,234.816,120152
2019-08-23,236.245,120152
2019-08-26,241.02,120152
2019-08-27,242.8,120152
2019-08-28,241.775,120152
2019-08-29,239.514,120152
2019-08-30,241.174,120152
2019-09-03,236.299,120152
2019-09-04,237.447,120152
2019-09-05,237.435,120152
2019-09-06,239.62,120152
2019-09-09,240.974,120152
2019-09-11,241.827,120152
2019-09-12,241.259,120152
2019-09-13,243.697,120152
2019-09-16,242.147,120152
2019-09-17,238.026,120152
2019-09-18,238.869,120152
2019-09-19,235.883,120152
2019-09-20,248.314,120152
2019-09-23,256.276,120152
2019-09-24,255.851,120152
2019-09-25,252.263,120152
2019-09-26,255.228,120152
2019-09-27,254.336,120152
2019-09-30,253.33,120152
2019-10-01,251.625,120152
2019-10-03,250.465,120152
2019-10-04,247.186,120152
2019-10-07,245.917,120152
2019-10-09,249.897,120152
2019-10-10,248.107,120152
2019-10-11,249.865,120152
2019-10-14,250.682,120152
2019-10-15,252.223,120152
2019-10-16,252.917,120152
2019-10-17,255.557,120152
2019-10-18,257.359,120152
2019-10-22,256.031,120152
2019-10-23,256.613,120152
2019-10-24,256.872,120152
2019-10-25,257.693,120152
2019-10-29,262.404,120152
2019-10-30,263.965,120152
2019-10-31,264.254,120152
2019-11-01,264.009,120152
2019-11-04,264.503,120152
2019-11-05,263.148,120152
2019-11-06,264.378,120152
2019-11-07,265.247,120152
2019-11-08,263.96,120152
2019-11-11,264.369,120152
2019-11-13,263.345,120152
2019-11-14,264.961,120152
2019-11-15,265.146,120152
2019-11-18,264.949,120152
2019-11-19,266.083,120152
2019-11-20,267.454,120152
2019-11-21,266.704,120152
2019-11-22,265.065,120152
2019-11-25,268.112,120152
2019-11-26,267.891,120152
2019-11-27,268.858,120152
2019-11-28,270.239,120152
2019-11-29,268.801,120152
2019-12-02,268.705,120152
2019-12-03,267.861,120152
2019-12-04,268.792,120152
2019-12-05,268.393,120152
2019-12-06,266.735,120152
2019-12-09,267.316,120152
2019-12-10,265.498,120152
2019-12-11,266.447,120152
2019-12-12,267.753,120152
2019-12-13,270.435,120152
2019-12-16,269.649,120152
2019-12-17,271.659,120152
2019-12-18,272.524,120152
2019-12-19,273.358,120152
2019-12-20,274.044,120152
2019-12-23,273.534,120152
2019-12-24,272.33,120152
2019-12-26,270.734,120152
2019-12-27,273.427,120152
2019-12-30,273.514,120152
2019-12-31,271.883,120152
2020-01-01,272.318,120152
2020-01-02,274.498,120152
2020-01-03,273.467,120152
2020-01-06,268.274,120152
2020-01-07,269.675,120152
2020-01-08,269.283,120152
2020-01-09,273.352,120152
2020-01-10,274.128,120152
2020-01-13,275.39,120152
2020-01-14,276.311,120152
2020-01-15,276.623,120152
2020-01-16,277.337,120152
2020-01-17,277.538,120152
2020-01-20,274.944,120152
2020-01-21,274.043,120152
2020-01-22,273.065,120152
2020-01-23,275.632,120152
2020-01-24,277.593,120152
2020-01-27,275.494,120152
2020-01-28,274.386,120152
2020-01-29,275.574,120152
2020-01-30,273.486,120152
2020-01-31,272.0,120152
2020-02-03,266.603,120152
2020-02-04,272.321,120152
2020-02-05,275.264,120152
2020-02-06,276.181,120152
2020-02-07,275.307,120152
2020-02-10,274.182,120152
2020-02-11,275.021,120152
2020-02-12,276.907,120152
2020-02-13,275.934,120152
2020-02-14,274.717,120152
2020-02-17,272.826,120152
2020-02-18,272.34,120152
2020-02-19,275.452,120152
2020-02-20,274.794,120152
2020-02-24,269.726,120152
2020-02-25,269.047,120152
2020-02-26,266.225,120152
2020-02-27,265.299,120152
2020-02-28,256.361,120152
2020-03-02,254.606,120152
2020-03-03,258.318,120152
2020-03-04,256.463,120152
2020-03-05,257.022,120152
2020-03-06,250.945,120152
2020-03-09,239.737,120152
2020-03-11,239.646,120152
2020-03-12,220.443,120152
2020-03-13,228.146,120152
2020-03-16,212.25,120152
2020-03-17,207.298,120152
2020-03-18,196.925,120152
2020-03-19,191.659,120152
2020-03-20,201.222,120152
2020-03-23,175.048,120152
2020-03-24,179.338,120152
2020-03-25,190.611,120152
2020-03-26,198.541,120152
2020-03-27,198.644,120152
2020-03-30,191.242,120152
2020-03-31,198.24,120152
2020-04-01,191.104,120152
2020-04-03,185.955,120152
2020-04-07,200.752,120152
2020-04-08,200.161,120152
2020-04-09,207.671,120152
2020-04-13,205.634,120152
2020-04-15,204.563,120152
2020-04-16,206.874,120152
2020-04-17,212.978,120152
2020-04-20,212.87,120152
2020-04-21,206.762,120152
2020-04-22,210.589,120152
2020-04-23,213.253,120152
2020-04-24,209.607,120152
2020-04-27,213.09,120152
2020-04-28,215.083,120152
2020-04-29,218.169,120152
2020-04-30,224.156,120152
2020-05-04,212.77,120152
2020-05-05,210.899,120152
2020-05-06,212.685,120152
2020-05-07,211.221,120152
2020-05-08,212.311,120152
2020-05-11,212.633,120152
2020-05-12,211.663,120152
2020-05-13,215.871,120152
2020-05-14,211.255,120152
2020-05-15,211.224,120152
2020-05-18,203.729,120152
2020-05-19,204.871,120152
2020-05-20,208.569,120152
2020-05-21,209.475,120152
2020-05-22,208.345,120152
2020-05-26,208.662,120152
2020-05-27,213.944,120152
2020-05-28,217.89,120152
2020-05-29,219.441,120152
2020-06-01,224.015,120152
2020-06-02,226.753,120152
2020-06-03,228.508,120152
2020-06-04,228.328,120152
2020-06-05,231.359,120152
2020-06-08,232.024,120152
2020-06-09,229.398,120152
2020-06-10,230.497,120152
2020-06-11,226.37,120152
2020-06-12,228.14,120152
2020-06-15,224.808,120152
2020-06-16,226.765,120152
2020-06-17,226.866,120152
2020-06-18,230.458,120152
2020-06-19,233.677,120152
2020-06-22,235.071,120152
2020-06-23,238.594,120152
2020-06-24,235.424,120152
2020-06-25,235.508,120152
2020-06-26,238.055,120152
2020-06-29,236.449,120152
2020-06-30,236.832,120152
2020-07-01,238.683,120152
2020-07-02,241.583,120152
2020-07-03,243.236,120152
2020-07-06,246.622,120152
2020-07-07,247.47,120152
2020-07-08,245.462,120152
2020-07-09,247.247,120152
2020-07-10,246.508,120152
2020-07-13,247.234,120152
2020-07-14,243.713,120152
2020-07-15,243.627,120152
2020-07-16,247.047,120152
2020-07-17,251.237,120152
2020-07-20,253.733,120152
2020-07-21,256.591,120152
2020-07-22,255.279,120152
2020-07-23,256.669,120152
2020-07-24,256.174,120152
2020-07-27,255.391,120152
2020-07-28,258.65,120152
2020-07-29,256.485,120152
2020-07-30,254.768,120152
2020-07-31,254.371,120152
2020-08-03,251.678,120152
2020-08-04,255.694,120152
2020-08-05,256.014,120152
2020-08-06,257.833,120152
2020-08-07,258.228,120152
2020-08-10,258.985,120152
2020-08-11,259.543,120152
2020-08-12,259.326,120152
2020-08-13,260.037,120152
2020-08-14,257.611,120152
2020-08-17,258.971,120152
2020-08-18,262.35,120152
2020-08-19,262.989,120152
2020-08-20,260.997,120152
2020-08-21,262.8,120152
2020-08-24,264.779,120152
2020-08-25,264.945,120152
2020-08-26,266.443,120152
2020-08-27,266.217,120152
2020-08-28,267.663,120152
2020-08-31,261.423,120152
2020-09-01,262.87,120152
2020-09-02,264.985,120152
2020-09-03,265.284,120152
2020-09-04,260.945,120152
2020-09-07,260.761,120152
2020-09-08,259.942,120152
2020-09-09,258.918,120152
2020-09-10,262.579,120152
2020-09-11,263.862,120152
2020-09-14,265.512,120152
2020-09-15,267.531,120152
2020-09-16,269.345,120152
2020-09-17,267.555,120152
2020-09-18,266.953,120152
2020-09-21,261.023,120152
2020-09-22,258.873,120152
2020-09-23,258.995,120152
2020-09-24,252.061,120152
2020-09-25,257.618,120152
2020-09-28,261.799,120152
2020-09-29,262.487,120152
2020-09-30,262.668,120152
2020-10-01,265.742,120152
2020-10-05,267.496,120152
2020-10-06,269.869,120152
2020-10-07,271.801,120152
2020-10-08,274.208,120152
2020-10-09,276.0,120152
2020-10-12,275.747,120152
2020-10-13,275.696,120152
2020-10-14,277.14,120152
2020-10-15,270.627,120152
2020-10-16,272.589,120152
2020-10-19,274.367,120152
2020-10-20,275.2,120152
2020-10-21,275.739,120152
2020-10-22,275.017,120152
2020-10-23,275.642,120152
2020-10-26,272.48,120152
2020-10-27,275.165,120152
2020-10-28,272.116,120152
2020-10-29,271.406,120152
2020-10-30,270.199,120152
2020-11-02,270.389,120152
2020-11-03,273.466,120152
2020-11-04,275.585,120152
2020-11-05,279.647,120152
2020-11-06,282.086,120152
2020-11-09,286.632,120152
2020-11-10,289.228,120152
2020-11-11,291.147,120152
2020-11-12,290.675,120152
2020-11-13,291.171,120152
2020-11-17,294.52,120152
2020-11-18,295.523,120152
2020-11-19,292.218,120152
2020-11-20,294.742,120152
2020-11-23,296.995,120152
2020-11-24,299.676,120152
2020-11-25,295.212,120152
2020-11-26,297.468,120152
2020-11-27,298.27,120152
2020-12-01,301.169,120152
2020-12-02,300.768,120152
2020-12-03,301.186,120152
2020-12-04,304.01,120152
2020-12-07,306.045,120152
2020-12-08,307.225,120152
2020-12-09,309.464,120152
2020-12-10,308.238,120152
2020-12-11,309.088,120152
2020-12-14,310.109,120152
2020-12-15,309.653,120152
2020-12-16,311.825,120152
2020-12-17,312.987,120152
2020-12-18,313.378,120152
2020-12-21,304.857,120152
2020-12-22,307.992,120152
2020-12-23,311.785,120152
2020-12-24,314.55,120152
2020-12-28,317.692,120152
2020-12-29,318.772,120152
2020-12-30,320.194,120152
2020-12-31,320.036,120152
2021-01-01,320.865,120152
2021-01-04,324.255,120152
2021-01-05,326.645,120152
2021-01-06,326.099,120152
2021-01-07,325.685,120152
2021-01-08,330.508,120152
2021-01-11,333.225,120152
2021-01-12,334.629,120152
2021-01-13,334.257,120152
2021-01-14,335.146,120152
2021-01-15,331.491,120152
2021-01-18,328.029,120152
2021-01-19,332.724,120152
2021-01-20,335.286,120152
2021-01-21,333.592,120152
2021-01-22,330.445,120152
2021-01-25,327.5,120152
2021-01-27,321.854,120152
2021-01-28,318.991,120152
2021-01-29,315.494,120152
2021-02-01,328.448,120152
2021-02-02,335.402,120152
2021-02-03,337.831,120152
2021-02-04,340.52,120152
2021-02-05,339.757,120152
2021-02-08,345.322,120152
2021-02-09,346.176,120152
2021-02-10,347.088,120152
2021-02-11,348.366,120152
2021-02-12,349.381,120152
2021-02-15,352.396,120152
